Date,STOCKS,MARKET,CASH,ENERGY,REALEST,UST10,GOLD,SILVER,CMDTY,CPI
1972-01-31,0.0611,0.0276,0.0029,0.0004,8.524e-06,-0.009907432405,0.04347826087,0,0.01376956522,0
1972-02-29,0.0568,0.0312,0.0025,0.0269,0.017370093,0.00878750054,0,0,0.01325268817,0.004866180049
1972-03-31,0.0131,0.0089,0.0027,-0.0538,-0.003160636,-0.0008847784318,0.02083333333,0.06666666667,0.0027,0.002421307506
1972-04-30,0.0126,0.0058,0.0029,-0.0077,0.03840451,0.003621835506,0.1224489796,0,-0.007738297872,0.002415458937
1972-05-31,0.0565,0.0159,0.003,0.0381,-0.093697516,0.01179608219,0.1272727273,0,-0.007752688172,0.002409638554
1972-06-30,0.0056,-0.0214,0.0029,-0.0075,0.09975431,-0.002345750638,0.06451612903,0.0625,0.0029,0.002403846154
1972-07-31,0.0001,-0.0049,0.0031,-0.0092,0.057970288,0.007344291912,0.01515151515,0.05882352941,0.01396956522,0.00479616307
1972-08-31,-0.0154,0.0356,0.0029,0.1249,-0.01340886,-0.01678902492,-0.02985074627,0,0.01365268817,0.002386634845
1972-09-30,0.0052,-0.008,0.0034,-0.0009,0.038552765,-0.003357671039,0,0,0.0034,0.002380952381
1972-10-31,0.0171,0.0092,0.004,0.0317,-0.023150413,0.01493959092,-0.03076923077,0,0.02527659574,0.004750593824
1972-11-30,0.0158,0.0497,0.0037,0.0613,-0.013087238,0.01488803324,0.01587301587,0.1111111111,0.07661666667,0.002364066194
1972-12-31,0.0535,0.0099,0.0037,0.0111,-0.015363224,-0.004256257586,0.015625,0,0.09107864078,0.002358490566
1973-01-31,-0.0288,-0.0283,0.0044,0.0501,0.015060728,-0.004091643625,0.1384615385,0.1,0.0669,0.002352941176
1973-02-28,-0.0512,-0.0443,0.0042,-0.0744,-0.055200091,-0.001773347001,0.1351351351,0.04545454545,0.03781344538,0.007042253521
1973-03-31,0.0179,-0.0084,0.0046,0.031,0.023795426,-0.0009410823213,0.08333333333,-0.04347826087,0.0289902439,0.009324009324
1973-04-30,-0.0308,-0.0516,0.0052,-0.0095,-0.046977571,0.00776942112,0.1208791209,0.09090909091,0.06869206349,0.006928406467
1973-05-31,-0.0023,-0.0246,0.0051,-0.0356,-0.028258393,-0.01081281309,0.1764705882,0.08333333333,0.1021149254,0.006880733945
1973-06-30,0.0073,-0.0106,0.0051,0.0168,0.021235211,0.005062446968,0,0.03846153846,0.09353537415,0.006833712984
1973-07-31,0.0243,0.0568,0.0064,0.0034,0.035152374,-0.02836927781,-0.1083333333,-0.03703703704,0.0064,0.002262443439
1973-08-31,-0.0287,-0.0312,0.007,-0.0376,-0.046712334,0.01883935555,-0.03738317757,0.03846153846,-0.06175,0.01805869074
1973-09-30,0.0528,0.0542,0.0068,0.0908,0.064834372,0.03102627406,-0.02912621359,0.07407407407,0.08062550336,0.0022172949
1973-10-31,0.0406,-0.0018,0.0065,0.0513,0.009122469,0.01943065898,-0.05,0,0.044,0.008849557522
1973-11-30,-0.0927,-0.1222,0.0056,-0.0618,-0.140031309,0.007033048124,0.1263157895,0.06896551724,0.05379277108,0.006578947368
1973-12-31,0.0744,0.0123,0.0064,0.0864,-0.002307608,-0.009415764437,0.2056074766,0.1612903226,0.4661701149,0.006535947712
1974-01-31,-0.0609,0.0047,0.0063,-0.0758,0.045846732,-0.001356201651,0.1627906977,0.5,0.04567007874,0.008658008658
1974-02-28,0.0179,0.0012,0.0058,-0.0163,0.042949942,0.00512303456,0.12,-0.01851851852,0.0058,0.01287553648
1974-03-31,-0.0464,-0.0226,0.0056,-0.0332,-0.021770424,-0.02206302599,0.02380952381,-0.05660377358,-0.06258181818,0.01271186441
1974-04-30,-0.0412,-0.0453,0.0075,-0.0639,-0.054928977,-0.01107152506,-0.0523255814,0.08,-0.0006300813008,0.004184100418
1974-05-31,-0.0917,-0.0395,0.0075,-0.075,-0.070191745,0.01610197491,-0.05521472393,-0.09259259259,-0.008893442623,0.0125
1974-06-30,-0.013,-0.0224,0.006,-0.0019,0.015615939,-0.002019054776,-0.07142857143,-0.1020408163,-0.0065,0.008230452675
1974-07-31,-0.0363,-0.0736,0.007,-0.0044,-0.076486819,-0.01070427678,0.08391608392,0,0.04075527426,0.008163265306
1974-08-31,-0.0887,-0.0879,0.006,-0.0871,-0.075408073,-0.008301815649,-0.01935483871,-0.09090909091,-0.006244897959,0.01214574899
1974-09-30,-0.0913,-0.1098,0.0081,-0.0801,-0.004786588,0.01834085855,0.04605263158,0.2,0.04942231405,0.012
1974-10-31,0.2034,0.1662,0.0051,0.2051,0.04292585,0.01690483985,0.1446540881,-0.02083333333,0.01303650794,0.009881422925
1974-11-30,-0.037,-0.0399,0.0054,-0.044,-0.053515991,0.01684881847,0.01098901099,-0.06382978723,-0.03003307087,0.00782778865
1974-12-31,-0.0337,-0.0274,0.007,0.0086,-0.016056775,0.02311699277,-0.04347826087,-0.04545454545,-0.02157142857,0.007766990291
1975-01-31,0.1143,0.1425,0.0058,0.0655,0.140847253,-0.002853750319,0.02272727273,0.04761904762,-0.03201512605,0.003853564547
1975-02-28,0.0397,0.0599,0.0043,0.0236,0.02429747,0.01114739019,-0.01111111111,-0.02272727273,-0.01316724891,0.007677543186
1975-03-31,0.071,0.0307,0.0041,-0.0265,0.028194373,-0.0311401893,-0.04494382022,-0.02325581395,-0.0003444444444,0.00380952381
1975-04-30,0.0764,0.0466,0.0044,0.0698,0.02749729,-0.01343353124,-0.01764705882,0.07142857143,-0.03131428571,0.003795066414
1975-05-31,0.0493,0.0564,0.0044,0.1184,-0.01369344,0.02523949119,-0.01796407186,0,-0.01411851852,0.005671077505
1975-06-30,0.0563,0.0528,0.0041,0.0672,0.062466978,0.01214577055,0.006097560976,0.04444444444,0.02296792453,0.007518796992
1975-07-31,-0.0405,-0.0612,0.0048,-0.0427,-0.015271946,-0.009531595542,-0.01212121212,0.04255319149,0.04183703704,0.01119402985
1975-08-31,-0.0254,-0.0236,0.0048,-0.0081,-0.015258182,0.00548744282,-0.1165644172,-0.08163265306,-0.01305714286,0.00184501845
1975-09-30,-0.0179,-0.0373,0.0053,-0.0122,-0.063065579,-0.01044782433,-0.006944444444,-0.04444444444,-0.008336363636,0.005524861878
1975-10-31,0.0318,0.0588,0.0056,-0.0105,-0.024538803,0.04595389345,-0.006993006993,0,-0.02204976959,0.005494505495
1975-11-30,0.0158,0.0306,0.0041,-0.0177,0.016908939,-0.008940779188,-0.02112676056,-0.04651162791,0.0041,0.007285974499
1975-12-31,-0.0126,-0.0112,0.0048,0.0003,0.023202926,0.03288151597,-0.05755395683,0,0.05219336493,0.003616636528
1976-01-31,0.1899,0.1262,0.0047,0.0821,0.136843102,0.003724373626,0,0,0.01374977376,0.001801801802
1976-02-29,0.0528,0.0065,0.0034,-0.033,0.049321543,0.008559466166,0.01526717557,0.0243902439,0.01236860987,0.003597122302
1976-03-31,0.0082,0.0272,0.004,0.0748,0.004132063,0.01406347103,-0.03759398496,0.04761904762,0.01733333333,0.001792114695
1976-04-30,-0.0257,-0.0107,0.0042,0.0193,0.018533295,0.005693779918,-0.0078125,0.02272727273,0.02174385965,0.003577817531
1976-05-31,-0.0255,-0.0097,0.0037,0.0546,-0.028017694,-0.01334925159,-0.007874015748,0.06666666667,0.02956206897,0.007130124777
1976-06-30,0.0458,0.0449,0.0043,0.051,0.039931188,0.01347081106,-0.06349206349,0,0.02110672269,0.005309734513
1976-07-31,-0.0112,-0.0059,0.0047,-0.0046,0.025137042,0.00655,-0.06779661017,-0.1041666667,-0.00356446281,0.005281690141
1976-08-31,-0.022,-0.0015,0.0042,-0.007,0.03695285,0.02034722005,0.03636363636,0,0.01253333333,0.005253940455
1976-09-30,0.0264,0.025,0.0044,0.0589,0.01002912,0.01400917066,0.01754385965,-0.02325581395,0.008532231405,0.003484320557
1976-10-31,-0.0357,-0.0201,0.0041,-0.0238,0.01159707,0.01535662629,0.1206896552,0.04761904762,0.01233045267,0.005208333333
1976-11-30,0.0336,0.0076,0.004,0.0083,0.033236845,0.03530558305,0.03076923077,0,0.02032653061,0.001727115717
1976-12-31,0.0825,0.0605,0.004,0.0632,0.066430458,0.02017701912,-0.01492537313,0,0.06825702811,0.003448275862
1977-01-31,0.0244,-0.0367,0.0036,0.0032,0.058160108,-0.035502885,0.0303030303,0.02272727273,0.03001509434,0.005154639175
1977-02-28,-0.0195,-0.0159,0.0035,-0.0315,0.009933199,0.002684828456,0.08823529412,0.08888888889,0.04394117647,0.01025641026
1977-03-31,-0.0063,-0.0097,0.0038,-0.0214,0.006606224,0.008300247093,0.006756756757,-0.02040816327,0.01440070671,0.006768189509
1977-04-30,0.0395,0.0053,0.0038,0.0267,0.013120103,0.004094230407,-0.01342281879,-0.02083333333,-0.02067552448,0.008403361345
1977-05-31,0.0052,-0.011,0.0037,-0.0021,0.003432261,0.01109823061,-0.04081632653,-0.04255319149,-0.02138960573,0.005
1977-06-30,0.0694,0.0512,0.004,0.0601,0.042800304,0.01882619265,0.01418439716,0,-0.02908823529,0.006633499171
1977-07-31,-0.0106,-0.0127,0.0042,-0.0166,0.00225499,-0.009340700901,0.01398601399,0,-0.01861368821,0.004942339374
1977-08-31,-0.0197,-0.0132,0.0044,-0.0586,0.001665483,0.01600715832,0.03448275862,0,-0.003382101167,0.003278688525
1977-09-30,0.0136,0.0016,0.0043,0.0076,0.004919246,-0.003002358447,0.06,0.06666666667,0.0003784313725,0.003267973856
1977-10-31,-0.0483,-0.039,0.0049,-0.0358,-0.000197455,-0.008337961143,0.01886792453,0,0.0206480315,0.00325732899
1977-11-30,0.0858,0.045,0.005,0.0345,0.044581181,0.01120280557,-0.01234567901,-0.02083333333,0.02050387597,0.00487012987
1977-12-31,0.0205,0.0076,0.0049,0.0197,0.018884761,-0.009490550758,0.08125,0.04255319149,0.01253358779,0.003231017771
1978-01-31,-0.0351,-0.0551,0.0049,-0.0696,-0.022926481,-0.004417866875,0.0289017341,0.02040816327,0.01247575758,0.006441223833
1978-02-28,0.015,-0.0093,0.0046,-0.0116,0.01437258,-0.0001664782186,0.03370786517,0.06,0.02339699248,0.0064
1978-03-31,0.0635,0.0338,0.0053,0.0221,0.047535507,-0.0007252831232,-0.04891304348,-0.01886792453,0.0200601476,0.007949125596
1978-04-30,0.0975,0.0841,0.0054,0.0659,0.033244101,0.0007404933638,0.005714285714,-0.01923076923,-0.001872727273,0.007886435331
1978-05-31,0.0876,0.0227,0.0051,0.0094,-0.029887258,-0.005140295587,0.04545454545,0.03921568627,0.001436996337,0.009389671362
1978-06-30,0.0224,-0.0115,0.0054,-0.0379,-0.007484574,-0.006208101046,0.02717391304,0.01886792453,-0.009305882353,0.01085271318
1978-07-31,0.0979,0.0568,0.0056,0.0336,0.033207232,0.01116118287,0.08994708995,0.01851851852,0.01306268657,0.007668711656
1978-08-31,0.1061,0.0434,0.0056,0.0524,0.043467687,0.01848818256,0.02912621359,0.01818181818,0.02782222222,0.004566210046
1978-09-30,-0.0461,-0.0082,0.0062,0.0484,0.000241036,-0.004278907034,0.07075471698,0.05357142857,0.02431594203,0.007575757576
1978-10-31,-0.2334,-0.1122,0.0068,-0.1049,-0.075442569,-0.01892768437,-0.09251101322,0,0.01035871886,0.009022556391
1978-11-30,0.1105,0.0341,0.007,0.0617,0.032773665,0.01401026545,0.009708737864,0,0.03891489362,0.004470938897
1978-12-31,0.0341,0.0165,0.0078,0.0289,0.037407297,-0.01135619203,0.09134615385,0.05084745763,0.1315113402,0.004451038576
1979-01-31,0.0651,0.0499,0.0077,0.03,0.039014537,0.02066116114,0.08370044053,0.1774193548,0.09638501529,0.008862629247
1979-02-28,-0.0417,-0.0283,0.0073,0.0061,0.02065818,-0.006745587808,-0.0162601626,0.01369863014,0.0466258427,0.01171303075
1979-03-31,0.1033,0.0648,0.0081,0.0918,0.072208141,0.01152551589,-0.01239669421,0,0.02161351351,0.01013024602
1979-04-30,0.0159,0.0073,0.008,0.0451,0.007752014,-0.007783823609,0.07949790795,0.1351351351,0.184,0.01146131805
1979-05-31,-0.0139,-0.0138,0.0082,-0.0259,-0.009413186,0.02660423886,0.08139534884,0.02380952381,0.09210022676,0.01274787535
1979-06-30,0.0658,0.0465,0.0081,0.0919,0.091964023,0.02394460086,0.05734767025,0.05813953488,-0.01072845188,0.01118881119
1979-07-31,0.0194,0.016,0.0077,0.0165,0.04314575,-0.005660635852,0.02033898305,0.02197802198,0.01622878465,0.01106500692
1979-08-31,0.073,0.0631,0.0077,0.08,0.126039237,-0.007296452471,0.1794019934,0.4838709677,0.02672748414,0.009575923393
1979-09-30,0.0438,0,0.0083,0.0597,-0.02290748,-0.005063469192,0.1042253521,0.2028985507,0.04149502075,0.0108401084
1979-10-31,-0.0644,-0.0723,0.0087,-0.0236,-0.106482136,-0.06951207094,0,0.006024096386,0.06090883534,0.008042895442
1979-11-30,0.1235,0.0621,0.0099,0.0881,0.035056993,0.0297819032,0.1607142857,0.3473053892,-0.001550381679,0.009308510638
1979-12-31,0.0869,0.0273,0.0095,0.0245,0.032634176,0.01172242209,0.4835164835,0.7288888889,0.02108301158,0.01054018445
1980-01-31,0.1297,0.063,0.008,0.1413,0.075008771,-0.03893646735,-0.01481481481,-0.09511568123,0.00227480916,0.01434159061
1980-02-29,0.0504,-0.0034,0.0089,0.1318,0.011909656,-0.07930470663,-0.1669172932,-0.2982954545,-0.01221324376,0.01413881748
1980-03-31,-0.2125,-0.1169,0.0121,-0.1788,-0.121538895,0.01507112314,-0.06678700361,-0.3967611336,0.008178431373,0.01520912548
1980-04-30,0.0687,0.0521,0.0126,0.0692,-0.003101391,0.1239938599,-0.00580270793,-0.1476510067,0.02441102362,0.01123595506
1980-05-31,0.0395,0.0607,0.0081,0.0401,0.05095575,0.04041117091,0.1692607004,0.2440944882,-0.005518677043,0.00987654321
1980-06-30,0.0629,0.0359,0.0061,0.0583,0.069824695,0.01847350424,0.06988352745,0.03164556962,0.0061,0.01100244499
1980-07-31,0.0635,0.0704,0.0053,0.0196,0.077929131,-0.03202706708,-0.02488335925,-0.0245398773,-0.04203727811,0
1980-08-31,0.0515,0.0239,0.0064,0.037,0.030332529,-0.03717881391,0.07496012759,0.251572327,0.01054078675,0.007255139057
1980-09-30,0.0832,0.0294,0.0075,0.0652,-0.016363734,-0.008254848655,-0.01928783383,0.01507537688,0.07347938144,0.008403361345
1980-10-31,0.052,0.0199,0.0095,0.0784,0.102146152,-0.02389305444,-0.05446293495,-0.07920792079,0.05205319149,0.009523809524
1980-11-30,0.172,0.1056,0.0096,0.244,-0.019825051,-0.004101398568,-0.1392,-0.1129032258,-0.02008460111,0.008254716981
1980-12-31,-0.0728,-0.0315,0.0131,-0.106,-0.016117307,0.02694495375,0.03531598513,-0.103030303,0.02074818356,0.009356725146
1981-01-31,-0.1123,-0.0402,0.0104,-0.1018,0.020569997,-0.003591582428,-0.1023339318,-0.1148648649,-0.01996053131,0.008111239861
1981-02-28,0.0004,0.0168,0.0107,-0.0031,0.008941723,-0.03005631043,-0.002,-0.06106870229,0.004829158513,0.01034482759
1981-03-31,0.085,0.0488,0.0121,-0.0212,0.025256007,0.02763443268,-0.006012024048,-0.06504065041,-0.00758503937,0.006825938567
1981-04-30,-0.0038,-0.0108,0.0108,-0.0781,0.014971112,-0.04074783648,-0.03225806452,-0.05217391304,-0.02333654618,0.006779661017
1981-05-31,0.0578,0.0128,0.0115,-0.04,-0.003757037,0.04470754883,-0.03958333333,-0.08256880734,-0.02592203742,0.00785634119
1981-06-30,-0.0797,-0.0099,0.0135,0.0475,0.023266155,-0.007923414967,-0.1127982646,-0.14,0.03725809935,0.008908685969
1981-07-31,-0.0249,-0.0031,0.0124,0.0793,-0.007519592,-0.03026093154,0.002444987775,0.03488372093,0.02083881857,0.01103752759
1981-08-31,-0.0842,-0.0574,0.0128,-0.0627,-0.038141576,-0.02491368911,0.08292682927,0.1348314607,0.006523849372,0.007641921397
1981-09-30,-0.0814,-0.0595,0.0124,-0.1234,-0.064531938,-0.008393613068,-0.01351351351,-0.08910891089,0.01661052632,0.009750812568
1981-10-31,0.1181,0.0613,0.0121,0.0956,0.050564132,0.07575410375,-0.05707762557,-0.07608695652,0.01838930818,0.002145922747
1981-11-30,0.0278,0.0447,0.0107,0.0687,0.037194962,0.09440549672,-0.007263922518,-0.01176470588,0.0002833333333,0.003211991435
1981-12-31,-0.0261,-0.0276,0.0087,-0.0642,-0.002723938,-0.03411790931,-0.06341463415,-0.04761904762,-0.001826315789,0.003201707577
1982-01-31,-0.0359,-0.0243,0.008,-0.0848,-0.003911603,0.003220703643,-0.02604166667,0.0375,-0.05582978723,0.003191489362
1982-02-28,-0.0477,-0.0494,0.0092,-0.1118,-0.018432742,0.01760325435,-0.1176470588,-0.1325301205,-0.03625454545,0.003181336161
1982-03-31,-0.0052,-0.0084,0.0098,-0.0338,-0.014967883,0.003801433155,0.06060606061,0.01388888889,0.0717047619,-0.001057082452
1982-04-30,0.0441,0.0437,0.0113,0.0433,0.028090951,0.02832067355,-0.04571428571,-0.08219178082,0.04269013453,0.004232804233
1982-05-31,-0.0112,-0.0287,0.0106,0.0248,-0.000207788,0.020129904,-0.05688622754,-0.1641791045,-0.01331304348,0.009483667018
1982-06-30,0.0108,-0.0212,0.0096,-0.0627,-0.037717102,-0.02659068913,0.07619047619,0.1607142857,-0.008217371938,0.01252609603
1982-07-31,-0.0157,-0.0215,0.0105,-0.0809,0.004436049,0.05279610516,0.07374631268,0.09230769231,-0.007640589569,0.005154639175
1982-08-31,0.0956,0.1199,0.0076,0.1004,0.036698528,0.0596943175,0.2005494505,0.2394366197,0.0283852194,0.002051282051
1982-09-30,0.0473,0.0182,0.0051,0.0189,0.04600136,0.07329712612,-0.03432494279,0.06818181818,0.01188733032,0.002047082907
1982-10-31,0.1387,0.1189,0.0059,0.0546,0.101235885,0.07146192503,-0.01658767773,0.04255319149,-0.007583146067,0.003064351379
1982-11-30,0.0995,0.0531,0.0063,-0.0462,0.037313019,0.004102926764,0.07228915663,0.08163265306,-0.03242437358,-0.002036659878
1982-12-31,0.0006,0.0123,0.0067,0.0557,0.025952373,0.03538116276,0.0808988764,0.1603773585,-0.007518009479,-0.004081632653
1983-01-31,0.0256,0.0428,0.0069,0.036,0.04008206,-0.01787702065,0.02079002079,0.1382113821,-0.01233076923,0.002049180328
1983-02-28,0.0691,0.0321,0.0062,-0.0051,-0.00638902,0.04165008238,-0.1446028513,-0.2428571429,-0.003603921569,0.001022494888
1983-03-31,0.0489,0.0344,0.0063,0.0598,0.094149642,-0.01268850377,0.03095238095,0.09433962264,0.0459039604,0
1983-04-30,0.1063,0.0737,0.0071,0.0942,0.063946078,0.03041137516,0.01154734411,0.1120689655,0.01424285714,0.007150153218
1983-05-31,0.0476,0.012,0.0069,0.0125,0.012756664,-0.0239635498,-0.05707762557,-0.09302325581,0.01635626478,0.006085192698
1983-06-30,0.0571,0.0374,0.0067,0.064,0.01775169,3.065541104e-05,-0.02421307506,0.02564102564,0.0160676815,0.003024193548
1983-07-31,-0.0784,-0.0332,0.0074,-0.0228,-0.024170273,-0.03719666154,0.03225806452,0.008333333333,0.03988259861,0.004020100503
1983-08-31,-0.0452,0.0026,0.0076,0.0693,-0.002839049,-0.002827162221,-0.009615384615,-0.00826446281,0.0008584269663,0.003003003003
1983-09-30,0.0117,0.0168,0.0076,-0.0468,-0.011640035,0.0416685272,-0.04368932039,-0.175,-0.003712217195,0.00499001996
1983-10-31,-0.0939,-0.0267,0.0076,-0.02,0.03341215,-0.007854601608,-0.03045685279,-0.1111111111,-0.01070663616,0.002979145978
1983-11-30,0.0541,0.0287,0.007,-0.0049,0.020947846,0.01618763638,0.01570680628,0.03409090909,0.002337995338,0.00198019802
1983-12-31,-0.0263,-0.0104,0.0073,0.0218,0.038256985,-0.001284819426,-0.04381443299,-0.08791208791,0.02369344262,0.0009881422925
1984-01-31,-0.0666,-0.0116,0.0076,0.0993,0.037026788,0.01856886453,0.04043126685,0.09638554217,0.0076,0.005923000987
1984-02-29,-0.0461,-0.0406,0.0071,0.0403,0.006300104,-0.01145994516,0.0207253886,0.05494505495,0.01862073733,0.004906771344
1984-03-31,0.0232,0.0138,0.0073,0.0025,0.00070836,-0.01747329032,-0.03299492386,-0.04166666667,0.0073,0.001953125
1984-04-30,0.0165,0.003,0.0081,0.04,0.014132657,-0.005650021077,-0.01049868766,-0.02173913043,0.0081,0.004873294347
1984-05-31,-0.0557,-0.052,0.0078,-0.0513,-0.019859911,-0.04725653359,0.002652519894,-0.02222222222,-0.01725694761,0.002909796314
1984-06-30,0.0145,0.0256,0.0075,-0.0198,-1.5404e-05,0.01532273892,-0.07936507937,-0.1477272727,-0.04156542056,0.002901353965
1984-07-31,-0.0201,-0.019,0.0082,-0.0745,-0.016932904,0.06295304147,0,0.01333333333,0.0082,0.003857280617
1984-08-31,0.0862,0.111,0.0083,0.1402,0.041801535,0.01742493494,-0.02298850575,-0.03947368421,0.003385995086,0.003842459174
1984-09-30,0.0124,0.0006,0.0086,0.0227,0.070769049,0.02866516993,0.002941176471,0,-0.006214814815,0.004784688995
1984-10-31,0.0074,0.0016,0.01,-0.0431,0.020888813,0.04972400236,0.00293255132,0.02739726027,0.007493734336,0.002857142857
1984-11-30,-0.0132,-0.0104,0.0073,-0.0104,0.020162154,0.02207645027,-0.06432748538,-0.12,-0.01782562814,0
1984-12-31,0.0258,0.0248,0.0064,-0.0054,0.020026377,0.01140236002,-0.053125,-0.07575757576,0.0064,0
1985-01-31,0.0648,0.0862,0.0065,0.0653,0.048829441,0.03217145931,-0.01320132013,0,0.02969587629,0.001899335233
1985-02-28,0.0288,0.018,0.0058,0.0392,0.027338088,-0.03328584527,0.05016722408,-0.01639344262,0.003281108312,0.004739336493
1985-03-31,-0.0053,-0.0021,0.0062,0.015,0.015741614,0.02505006329,0.04140127389,0.06666666667,0.0062,0.003773584906
1985-04-30,0,-0.0024,0.0072,0.0386,0.009439696,0.02380801653,-0.03363914373,-0.015625,-0.02562828283,0.00469924812
1985-05-31,0.0746,0.0573,0.0066,0.0058,0.031020117,0.07909144291,0.003164556962,-0.01587301587,-0.006454830287,0.00374181478
1985-06-30,0.0355,0.0182,0.0055,-0.006,0.020446301,0.01041634339,0,-0.03225806452,-0.002436507937,0.002795899348
1985-07-31,-0.0134,-0.001,0.0062,-0.0063,0.019262655,-0.01092470405,0.04100946372,0.03333333333,0.008866666667,0.001858736059
1985-08-31,-0.0091,-0.0046,0.0055,0.0158,-0.024476847,0.02666594553,-0.02121212121,-0.01612903226,-0.002478723404,0.00185528757
1985-09-30,-0.0486,-0.0391,0.006,-0.0131,-0.020265999,0.006721660527,0.009287925697,0.01639344262,0.01672386059,0.002777777778
1985-10-31,0.0733,0.0465,0.0065,0.0599,0.028166942,0.02727705968,-0.01226993865,-0.01612903226,0.03302519894,0.003693444137
1985-11-30,0.0741,0.0707,0.0061,0.0031,-0.004376229,0.03497325006,0,-0.03278688525,-0.03782764858,0.002759889604
1985-12-31,0.0376,0.0453,0.0065,-0.0268,0.027468503,0.0463650792,0.07763975155,0.01694915254,0.01460810811,0.002752293578
1986-01-31,0.0446,0.0121,0.0056,-0.0684,0.044292246,0.002314813062,-0.02305475504,-0.01666666667,-0.1606198391,0.00274473925
1986-02-28,0.0833,0.0767,0.0053,0.0091,0.020567104,0.07175074938,0.02064896755,-0.05084745763,-0.07830128617,-0.002737226277
1986-03-31,0.0576,0.0551,0.006,0.0081,0.066628798,0.05844501161,-0.01734104046,-0.07142857143,-0.03961403509,-0.004574565416
1986-04-30,0.0016,-0.0076,0.0052,0.0083,-0.001689629,0.006856890088,0.005882352941,-0.01923076923,0.03461176471,-0.001838235294
1986-05-31,0.0663,0.0511,0.0049,0.0741,-0.016952546,-0.03927697324,0.002923976608,0,-0.07367142857,0.002762430939
1986-06-30,0.0312,0.0158,0.0052,-0.0203,0.051168914,0.05567319807,0.01457725948,-0.01960784314,-0.07619534884,0.005509641873
1986-07-31,-0.0764,-0.0591,0.0052,-0.0514,-0.005230714,0.006824812256,0.08333333333,0.04,0.1275628692,0
1986-08-31,0.0371,0.0653,0.0046,0.1684,0.033186288,0.03389365028,0.1087533156,0.07692307692,0.03091578947,0.001826484018
1986-09-30,-0.1144,-0.0814,0.0045,-0.0083,-0.00822182,-0.02902671544,0.01435406699,0,-0.01015201465,0.004557885141
1986-10-31,0.0725,0.051,0.0046,0.0194,0.022498678,0.01390626815,-0.06132075472,0,0.02318736059,0.0009074410163
1986-11-30,0.0044,0.0156,0.0039,0.0326,-0.007034288,0.01952727999,-0.0175879397,-0.03571428571,0.03674671533,0.0009066183137
1986-12-31,-0.0212,-0.0277,0.0049,-0.0042,-0.018206508,0.0003320760012,0.04347826087,0.01851851852,0.06143710247,0.0009057971014
1987-01-31,0.1803,0.1287,0.0042,0.1423,0.056045765,0.009549339106,-0.01715686275,0,-0.01586688963,0.006334841629
1987-02-28,0.0523,0.0481,0.0043,-0.0179,0.035851516,0.005278783066,0.01995012469,0.03636363636,0.02136484642,0.003597122302
1987-03-31,0.0409,0.021,0.0047,0.1196,0.001829308,-0.01623231235,0.07090464548,0.2807017544,0.01476711409,0.004480286738
1987-04-30,0.0044,-0.0165,0.0044,0.0013,-0.01206473,-0.04086859843,0.0502283105,0.1643835616,0.03430033223,0.005352363961
1987-05-31,0.0084,0.0049,0.0038,0.03,-0.007599042,-0.01177859983,-0.02173913043,-0.1294117647,0.0038,0.003549245785
1987-06-30,0.0367,0.0439,0.0048,0.0587,0.027607824,0.01442548205,0.002222222222,0.02702702703,0.03383225806,0.003536693192
1987-07-31,0.0554,0.043,0.0046,0.0317,4.0913e-05,-0.01149903187,0.022172949,0.02631578947,-0.004804388715,0.002643171806
1987-08-31,0.0408,0.0399,0.0047,0.019,-0.023913797,-0.0148968253,-0.002169197397,-0.02564102564,0.007864556962,0.005272407733
1987-09-30,0.0009,-0.0213,0.0045,-0.0384,-0.00774224,-0.03237911426,0.01086956522,0,0.02973659306,0.005244755245
1987-10-31,-0.267,-0.2259,0.006,-0.1874,-0.152393736,0.05705936356,0.006451612903,-0.1052631579,-0.0001538461538,0.002608695652
1987-11-30,-0.0618,-0.0741,0.0035,-0.1073,0.022525638,0.0002425342734,0.03846153846,0,0.009691950464,0.0008673026886
1987-12-31,0.0802,0.0721,0.0039,0.0672,0.039636891,0.01797508771,-0.01851851852,-0.01470588235,0.01620769231,0
1988-01-31,-0.0207,0.045,0.0029,0.0851,0.054804209,0.04564869325,-0.07337526205,-0.05970149254,-0.03661367781,0.00259965338
1988-02-29,0.0759,0.0523,0.0046,0.0356,0.038233391,0.01363061273,0.004524886878,0.01587301587,0.0046,0.002592912705
1988-03-31,0.0044,-0.0182,0.0044,0.026,0.004971454,-0.02037008612,0.01801801802,0.015625,0.04870379747,0.004310344828
1988-04-30,0.0167,0.0103,0.0046,0.0461,0.006952582,-0.01248060145,-0.002212389381,0,0.02581212121,0.005150214592
1988-05-31,-0.0114,0.0024,0.0051,-0.0041,-0.014753131,-0.01388665113,0,0.07692307692,0.04961038576,0.00341588386
1988-06-30,0.0353,0.0527,0.0049,-0.0211,0.034745349,0.03257562227,-0.0288248337,0,-0.05191818182,0.004255319149
1988-07-31,-0.0109,-0.0074,0.0051,0.0367,0.010685007,-0.01206085541,-0.01598173516,-0.04285714286,-0.006948192771,0.004237288136
1988-08-31,-0.0301,-0.0272,0.0059,-0.0146,-0.004668204,-0.0007643169581,-0.04176334107,-0.0447761194,-0.03983170732,0.004219409283
1988-09-30,0.0438,0.0393,0.0062,-0.0253,0.005635917,0.03256320628,-0.01452784504,-0.015625,-0.003384664537,0.006722689076
